@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0.335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0343, 0, 0, 0.0377, 0, 0, 0, 0, 0, 0, 0.1469, 0, 0, 0, 0, 0.0292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0157, 0, 0, 0, 0, 0, 0, 0, 0, 1.108, 0, 0, 0, 0, 0.1579, 0.1992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0742, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.1422, 0, 0.1967, 0.095, 0, 0, 0, 0, 0.3417, 0, 0, 0, 0, 0.0817, 0.1643, 0, 0, 0, 0, 0, 0, 0, 0.2451, 0, 0, 0, 0.0891, 3.7375, 0.0856, 0, 0, 0, 0, 0.0343, 0.1275, 0.326, 0.0957, 0.1056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0947, 0, 0, 0.071, 0.2121, 0, 0.3167, 0, 0.1767, 0, 0, 0.0613, 0, 0, 0, 0, 0, 0.2714, 0, 0, 0, 0, 0, 0, 0, 0, 0.886, 0, 0, 0, 0.1604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0981, 0, 0, 0, 0, 0.0616, 0, 0, 0, 0.0688, 0, 0, 0, 0.076, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0.0486, 0.1179, 1.0725, 0, 0, 0, 0, 0, 0, 0.2771, 0, 0, 0, 0, 0, 0.0494, 0, 0, 0, 0, 0, 0, 0, 0.0423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1148, 0, 0, 0, 0, 0, 0, 0, 0.2575, 0, 0, 0.0477, 0, 0, 1.8457, 0, 0, 0, 0, 0, 0, 0, 0, 0.886, 0, 0, 0, 0.0383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0917, 0.0358,acq
0, 0, 0.0418, 0, 0.4831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1468, 0, 0, 0, 0, 0, 0.1006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0394, 0.103, 0, 0.071, 0, 0.0944, 0, 0, 0, 0.316, 0, 0, 0, 0, 0.0513, 0, 0, 0.3664, 0, 0, 0, 0, 0, 0, 0.13, 0, 0, 0, 0, 0, 0, 0, 0, 0.275, 0, 0, 0, 0, 0, 0, 0.0961, 0.56, 0, 0.46, 0, 0, 0, 0.1414, 0, 0, 0, 0.0335, 0, 0, 0, 0.1679,acq
0, 0.0778, 0, 0.1967, 0, 0, 0.347, 1.58, 0, 0, 0, 0, 0.1814, 0, 0.0243, 0.1679, 0, 0, 0, 0, 0, 0, 0, 0.2315, 0.6425, 0, 0, 0, 0.7342, 0.0712, 0, 0, 0.0588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0, 0.103, 0, 0.1857, 0, 0, 0, 0, 0, 0, 0.22, 0.3188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.39, 0, 0, 0, 0, 0, 0, 0.1158, 0, 0, 0.0739, 0, 0, 0, 0, 0, 0, 0.18, 1.7067, 0.23, 0, 0, 0.2529, 0, 0, 0, 0, 0, 0, 0, 0.0297,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0, 0.1179, 0, 0, 0, 0, 0, 0, 2.7, 0.1482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2838, 0, 0, 0, 0, 0, 0, 0, 0.1857, 0, 0, 0.16, 0, 0, 0, 0, 0.0938, 0, 0, 0.1227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.2325, 0.1967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1529, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0.31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0953, 0, 0, 1.34, 0, 0.0776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.1107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303, 0.1014, 0, 0, 0, 0, 0, 0, 0, 0.1675, 0, 0, 0, 0, 0, 0.0994, 0, 0, 0, 0, 0, 0, 0.326, 0.0466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0, 0, 0, 0, 0, 0.0484, 0, 0, 0, 0, 0, 0.0463, 0, 0, 0.0697, 0, 0, 0.1143, 0, 0, 0, 0, 0, 1.36, 0, 0, 0, 0, 0, 0, 0.1857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0.4167, 0, 0, 0, 2.32, 0, 0, 0, 0.0335, 0, 0, 0, 0,acq
0, 0, 0.0343, 0, 0, 0, 0.114, 0, 0, 0, 0, 0, 0, 0, 0.0483, 0, 0, 0, 0, 0, 0, 0, 1.35, 0.2539, 0, 0, 0, 0, 0, 0.2331, 0, 0, 0, 0, 0, 0.1533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0452, 0, 0, 0, 0, 0, 0.634, 0, 0.0463, 0, 0, 0.0433, 0, 0, 0.6514, 0, 0, 0, 0, 0, 0, 0.0559, 0, 0.442, 0.1325, 0.4567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0, 0.1114, 0, 0.1836, 0, 0.0335, 0, 0, 0.0572, 0.133,acq
0, 0, 0.0418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07, 0.125, 0, 0.0597, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0.244, 0, 0, 0, 0, 0, 0.0905, 0.0547, 0.0788, 0, 0, 0, 0.634, 0, 0.2163, 0, 0, 0.0373, 0, 0, 0, 0, 0, 0, 0.1118, 1.0957, 0, 0.1018, 0, 0.222, 0.5375, 0, 0.2983, 0, 0.1543, 0.1783, 0.195, 0, 0, 0, 0.285, 0, 0, 0.0367, 0, 0.3567, 0.46, 0, 0, 0, 0.4614, 0, 0.123, 0, 0.107, 0, 0, 0.26, 0.0879,acq
0, 0, 0.2064, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3144, 0, 0, 0, 0, 0, 0.0494, 0, 0, 0, 0, 0.1043, 0, 0, 0, 0.1411, 0, 0, 0, 0, 0.1138, 0.4123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1633, 0, 0, 0.0463, 0, 0, 0.0397, 0, 0, 0.1229, 0, 0, 0, 0, 0, 0, 0.0473, 0, 0, 0, 0, 0, 0, 0, 0, 0.275, 0, 0.05, 0, 0.285, 0, 0, 0.0244, 0, 0, 0.4167, 0, 0, 0, 1.69, 0, 0.0348, 0, 0.0335, 0, 0.088, 0, 0.0303,acq
0, 0, 0, 0, 0.095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1432, 0, 0, 0, 0.0891, 0, 0, 0, 0, 0, 0, 0.0343, 0, 0.326, 0, 0, 0, 0, 0, 0, 0.0431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0, 0, 0.0584, 0, 0, 0.0348, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.1868, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0.0483, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0.166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0698, 0, 0.16, 0.0746, 0, 0, 0, 0.0463, 0, 0, 0.047, 0, 0, 2.6007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1325, 0, 0, 0, 0.1686, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0, 0, 0.1043, 0, 0, 0, 0.0575, 0, 0, 0, 0.0518,acq
0, 0.0578, 0.3507, 0, 0.085, 0, 0.217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1019, 0, 0.326, 0, 0, 0, 0, 0, 0, 0.0759, 0, 0, 0, 0, 0, 0.1069, 0.207, 0, 0.0514, 0, 0.0472, 0, 0, 0, 0, 0, 0, 0, 0, 0.0377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0459, 0, 0, 0, 1.3733, 0, 0.053, 0, 0.0708, 3.0233, 0.66, 0.1509, 0, 0, 0, 0, 0, 0, 0, 1.8467, 0, 0.0708, 0.0584, 0.4171, 0.4787, 0.0964, 0, 0.135, 0, 0, 0, 0.2706,acq
0, 0.0578, 0, 0, 0.0706, 0, 0.228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.39, 0, 0, 0, 0, 0.1432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.103, 0, 0.0452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0832, 1.3229, 0, 0.0312, 0, 0.0575, 0, 0, 0, 0.0603,acq
0, 0.0839, 0.0679, 0, 0, 0, 0.817, 0, 0, 0.1175, 0, 0, 0, 0, 0.1449, 0, 1.0725, 0, 0, 0, 0, 0, 0, 0.2704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467, 0.1275, 0, 0.0377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.955, 0, 0, 0, 0, 0, 0, 0.6367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3633, 0, 0, 0, 0.1042, 0, 0, 0, 0, 0, 0, 0.0827, 0.1606, 0, 0.7167, 0, 0, 0, 0, 0.3571, 0.078, 0.1782, 2.06, 0, 0, 0, 0, 0.1176,acq
0, 0, 0, 0, 0.1388, 0, 0, 0, 0, 0, 0, 0, 0.1229, 0, 0.0743, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0.2782, 0, 0, 0, 0, 0, 0.1025, 0, 0, 0, 0, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0, 0, 0, 0.1148, 0.0381, 0.0668, 0, 0.0746, 0, 0, 0, 0.0463, 0, 0, 0, 0, 0, 0.2529, 0, 0, 0, 0, 0, 0, 0.0605, 1.1717, 0.442, 0, 0, 0, 0, 0.075, 0, 0.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0.1592, 0, 0.3571, 0, 0, 1.03, 0.0335, 0, 0, 0, 0,acq
0, 0, 0, 0.1967, 0.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1337, 0, 0, 0, 0, 0, 0, 0, 1.35, 0.2452, 0.5863, 0, 0, 0, 0, 0.0513, 0, 0, 0.1544, 0, 0, 0, 0, 0, 0.0906, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0, 0, 0, 0.2129, 0.0306, 0, 0, 0, 0, 0, 0, 0.3738, 0, 1.34, 0.0477, 0, 0, 0, 0, 0, 0, 0.1118, 0, 0, 0.0559, 0, 0, 0, 0, 0.895, 0, 0, 0.1042, 0, 0, 0.1796, 0, 0, 0, 0, 0, 0, 0.7167, 0, 0, 0, 0.1421, 0, 0.1753, 0, 0, 0, 0, 0.0596, 0, 0,acq
0, 0.033, 0, 0, 0.1469, 0, 0, 0, 0, 0, 0, 0, 0.0636, 1.23, 0.0794, 0, 1.07, 0, 0, 0, 0, 0, 0, 0.4811, 0, 0, 0, 0, 0, 0.0513, 0, 0, 0, 0, 0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0833, 0, 0, 0.1224, 0, 0, 0.16, 0, 0, 0, 0, 0.3063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.664, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0.3567, 0, 0.2183, 0, 0, 0, 0.3233, 0, 1.03, 0.0835, 0, 0.2156, 0, 0.0297,acq
0, 0.0778, 0, 0, 0.18, 0, 0.15, 0, 0, 0, 0, 0, 0.0593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2395, 0, 0, 0, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0.0906, 0, 0, 0, 0, 0.0721, 0.1723, 0, 0.193, 0, 0, 0, 0, 0, 0, 0.1211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36, 0, 0, 0, 0.2663, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0.1575, 0, 0.18, 0, 0, 0, 0, 0, 0, 0, 0, 0.0685, 0, 0.1264, 0, 0,acq
0, 0.1865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1357, 1.23, 0.298, 0, 0, 0, 0, 0, 0, 0, 0, 0.2532, 0, 0, 0, 0.0891, 0, 0.1006, 0, 0, 0, 0, 0, 0, 0, 0, 0.1056, 0, 0, 0, 0, 0, 0, 0, 0, 0.44, 0, 0, 0, 0, 0.1148, 0, 0.2336, 0, 0, 0.1633, 0, 0.117, 0.385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2529, 0, 0.1441, 0, 0.886, 0, 0, 0, 0, 0.1493, 0, 0.195, 0, 0, 0, 0, 0, 0, 0.0961, 0, 0, 0, 0, 0.1248, 0.1768, 0, 0, 0, 0, 0, 0, 0, 0, 0.1421,acq
0, 0, 0, 0, 0, 0, 0.114, 0, 0, 0, 0, 0, 0.0636, 0, 0.0794, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0.2508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0317, 0, 0, 0.0452, 0.0306, 0, 0, 0, 0.1633, 0, 0, 0.0463, 0, 0, 0, 0, 0, 0.9121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1517, 0, 0, 0, 0.3686, 0, 0, 0, 0, 0, 0, 0, 0, 2.3067, 0, 0, 0.1295, 0.2529, 0.078, 0, 0, 0, 0, 0.152, 0, 0.0258,acq
0, 0, 0.0443, 0, 0, 0, 0.108, 0, 0, 0, 0, 0, 0.0636, 0, 0.0754, 0.2343, 0, 0, 0, 0, 0, 0, 0, 0.2787, 0, 0, 0, 0.0891, 0, 0, 0, 0, 0, 0, 0.121, 0, 0.202, 0.0371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0351, 0, 0.16, 0, 0.1633, 0, 0, 0, 0, 0, 0, 0, 0, 0.2864, 0, 0, 0, 0, 0, 0, 0, 0, 0.222, 0, 0, 0, 0, 0, 0, 0, 0.3686, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0.8767, 0, 0.0948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1036,acq
0, 0, 0.0418, 0, 0, 0, 0.108, 0, 0, 0, 0, 0, 0.0593, 1.23, 0.0823, 0, 5.17, 0, 0, 0, 0, 0, 1.35, 0.3835, 0, 0, 0, 0.1845, 0, 0.1206, 0, 1.37, 0, 0, 0, 0, 0, 0.358, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0, 0, 0, 0.1148, 0.0313, 0.0628, 0, 0, 0, 0, 0, 0, 0.1836, 0, 0.1927, 0, 0, 0, 0, 0, 0, 0.1335, 0, 0, 0.0459, 0.7817, 0, 0.4175, 0, 0, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0.0625, 0, 0, 0, 0, 0, 0, 0.1114, 0, 0, 0, 0.067, 0, 0, 0, 0.0788,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0546, 0, 2.68, 0, 0, 0, 0, 0, 0, 0.2407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1986, 0, 0.0292, 0, 0, 0, 0, 0, 0, 0, 0.1633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0708, 0.275, 0, 0, 0, 0.855, 0, 0, 0.0244, 0, 0, 0.9233, 0, 0.0388, 0.0742, 0.1786, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.1157, 0, 0, 0.1469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.098, 0.2407, 1.45, 0, 0, 0, 0, 0.3667, 0, 0.1375, 0, 0, 0, 0, 0, 0.0494, 0, 0, 0, 0, 0.0957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0605, 0.2667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.093, 0, 0, 0, 0, 0.0592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1939,acq
0, 0.0761, 0, 0, 0.0975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1023, 0, 0, 0, 0.7783, 0, 0, 0, 0, 0.1611, 0, 0, 0, 0, 0, 0.22, 0, 0, 0, 0, 0.0343, 0, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1633, 0, 0, 0, 0, 0, 0, 0, 0, 0.1214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6733, 0, 0, 0, 0, 0.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1114, 0, 0.0348, 0, 0, 0, 0, 0, 0.1245,acq
0, 0.0578, 0.0443, 0, 0.2325, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0.0954, 0, 0, 0, 0.335, 0, 0, 0, 0, 0.323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4581, 0.3442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1986, 0, 0, 0, 0, 0, 0.1826, 0.0788, 0, 0, 0.1767, 0, 0, 0.0613, 0, 0, 0, 0, 0, 0.1336, 0, 0, 0.212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.093, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0973, 0.0312, 0, 0, 0, 0, 0, 0.0297,acq
0, 0, 0, 0, 0, 0, 0.108, 0, 0, 0, 0, 0, 0.1814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3106, 0, 0, 0, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1771, 0, 0, 0.16, 0, 0, 0, 0, 0.1688, 0, 0, 0, 0, 0, 0.9436, 0, 0, 0, 0.4141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1783, 0, 0, 0, 0, 0, 0, 0, 0.0439, 0, 0.3567, 0, 0, 0.0388, 0, 0, 0, 0, 1.03, 0, 0, 0.0504, 0, 0.0358,acq
0, 0.1091, 0, 0, 0, 0, 0.108, 1.58, 0, 0, 0, 0, 0, 0, 0, 0, 0.4825, 0, 0.1767, 0, 0, 0, 1.35, 0.2825, 0, 0, 0, 0.0891, 0, 0, 0, 0, 0.1019, 0, 0.081, 0, 0, 0.1154, 0, 0, 0, 0, 0, 0, 0, 0.88, 0.193, 0.8814, 0, 0, 0, 0, 0, 0, 0.0464, 0.4767, 0, 0, 0, 0, 0.0613, 0.4845, 0, 0.298, 0, 0, 0, 1.22, 0, 0, 0, 0, 0, 0.1686, 2.3433, 0, 0.1388, 0, 0, 0.0383, 0, 0, 0.605, 0, 0, 0, 0, 0.495, 0.104, 0.1286, 0, 0, 0, 0, 0.2352, 0, 0.32, 0.0887, 0.04, 1.03, 0.067, 0, 0, 0.0572, 0.1597,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.0457, 0, 0.2319, 0, 0, 0, 0, 0, 0, 0, 0.0593, 0, 0.0243, 0, 0, 0, 0, 0, 0, 0, 0, 0.1826, 0, 0, 0.2671, 0.1164, 0, 0.1425, 0, 0, 0, 0, 0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0.0841, 0.0738, 0, 0, 0, 0, 0.0983, 0.103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0437, 0, 0, 0.1229, 0, 0, 0, 0.1782, 0, 0, 0, 0, 0.442, 0.2663, 0, 0, 0.08, 0, 0, 0, 0.1314, 0, 0, 0.285, 0, 0.134, 0.0361, 0, 0, 0, 0, 0.2184, 0, 0.2457, 0.244, 0.0312, 0, 0, 0, 0, 0.0572, 0,acq
