@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0.0443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0033, 0, 0, 0.705, 0, 0, 0, 0, 0.3414, 2.54, 0.0565, 0, 0, 0, 0.125, 0.2433, 0.0697, 0, 0, 0.2925, 0, 0, 0, 0, 0.2905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1956, 0, 0, 0.46, 0.575, 0, 0, 0.1029, 0, 0.0913, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0.428, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0.0677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0055, 0, 0.875, 0, 0, 0, 0, 0, 0.255, 0.85, 0, 0.0556, 0, 0, 0, 0.4833, 0.052, 0, 0, 0, 0, 0, 0, 0, 0.0452, 0, 0, 0, 0.2333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033, 0, 3.6867, 0, 0, 0, 0, 0.0383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0661, 0, 0, 0, 0, 0, 0, 0, 0, 0.7517, 0, 0, 0, 0, 0.078, 0.1121, 0, 0, 0, 0.1144, 0,acq
0, 0.0443, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0.2375, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.0011, 0, 0, 0, 0, 0, 0, 0.2364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.075, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388, 0, 0, 0, 0, 0, 0, 0, 0.68, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0758, 0, 0, 0, 0.0586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.068, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018, 0, 0.875, 0, 0, 0, 0, 0, 0.0857, 0.85, 0, 0.0525, 0, 0, 0, 0, 0.0377, 0, 0, 0.2925, 0, 0, 0, 0, 0, 0, 0, 0, 0.2333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.085, 0.195, 0, 0, 0, 0, 0.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0269, 0, 0, 0, 0, 0, 0.0821, 0, 0, 0, 0, 0.105, 0, 1.3633, 0.1022, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1482, 0, 0, 0, 0, 0, 0.0095, 0, 0, 0, 0, 0.1063, 0, 0, 0, 0.85, 0, 0, 0, 0, 0.0933, 0, 0, 0, 0, 0.5225, 0, 0, 0, 0.278, 0, 0, 0, 0, 0.935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033, 0, 1.5867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67, 0, 0, 0, 0, 0, 0.0489, 0, 0, 0, 0.5017, 0.0472, 0, 0, 0, 0, 0.0997, 0, 0, 0, 0.1022, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0.0164, 0, 0, 0, 0, 0.1544, 0, 0, 0, 2.54, 0, 0, 0.0681, 0, 0, 0, 0.052, 0, 0, 0.2925, 0.1714, 0, 0, 0.103, 0.0624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.262, 0, 0, 0.1, 0, 0, 0, 0, 0.1239, 0, 0, 0, 0, 0.086, 0, 0, 0, 0, 0.1239, 0.0335, 0, 0, 0.1022, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1357, 0, 0, 0.208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0245, 0, 0, 0, 0, 0.44, 0, 0.1573, 0.0679, 1.69, 0, 0.1375, 0.0823, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0, 0.169, 0, 0.0404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2, 0, 0, 1.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0.104, 0, 0, 0, 0, 0, 0, 0.0968, 0, 0, 0.078, 0, 0.0335, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0.2767, 5.46, 0, 0, 0, 0, 0, 0.0374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0055, 0, 0, 0, 1.11, 0, 0, 0, 0, 0, 0, 0.0556, 0.0788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.153, 0, 0.0681, 0.27, 0, 0.325, 0, 0, 0.2667, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0.1417, 0, 0, 0, 0, 0.09, 0.344, 0.0383, 0.0793, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0987, 0, 0, 0, 0, 0, 0, 0.1353, 0, 1.02, 0, 0, 0, 0, 2.0433, 0, 0,acq
0, 0.2493, 0, 0, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.0196, 0, 0.875, 0, 0, 0.1119, 0, 0, 0, 0.85, 0, 0, 0.1073, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0, 0, 0.0662, 0, 0, 0.1767, 0, 0, 0, 0, 0.284, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0.0783, 0, 0, 0, 0, 0, 0.3348, 0, 0, 0, 0, 0.0594, 0, 0, 0, 0, 0, 0, 0.075, 0, 0.0887, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0.108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0966, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0.335, 0, 0, 0.0126, 0, 0, 0, 0, 0, 0, 0, 0.1014, 0, 0, 0.2231, 0, 0, 0, 0, 0, 0, 0.93, 0.2925, 0, 0, 0, 0, 0.1257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.24, 0, 1.89, 0, 0.2524, 0, 0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0783, 0, 0, 0, 0, 0, 0.1157, 0, 0.2229, 0, 0.0827, 0, 0, 0, 0, 0, 0, 0.0668, 0, 0, 0.078, 0.0312, 0.0575, 0, 0.34, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0979, 0, 0, 0, 0, 0.2017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0182, 0, 0, 0, 0, 0.0963, 0, 0.0791, 0.0507, 1.69, 0.0497, 0.0538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.103, 0, 0, 0.27, 0.3167, 0.4983, 0, 0, 0, 0, 0, 0, 1.03, 0, 0.63, 0, 0, 0, 0.0474, 0.2268, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0.2117, 0, 0, 0, 0, 0, 0, 0, 1.1771, 0, 0, 0, 0, 0, 0, 0, 0, 0.1326, 0, 2.04, 0.104, 0.0406, 0, 0, 0.68, 0, 0,acq
0, 0.0604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0617, 0, 0.345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0193, 0, 0, 0, 0, 0, 0, 0.0791, 0.1364, 0, 0, 0.105, 0.07, 0, 0, 0, 0.0371, 0, 0, 0, 0.1714, 0, 0.74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.63, 1.58, 0, 0, 0, 0.1759, 0, 0, 0, 0.181, 0, 0, 0.1529, 0, 0, 0, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0.1947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0552, 0.0335, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0, 0.0366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.175, 0, 0, 0.27, 0, 0, 0, 0, 1.4683, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 0.1441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0778, 0, 0.4443, 0, 0, 0, 0, 0, 0, 0, 0.0388, 0, 0, 0, 0.0887, 0, 0, 0, 2.7233, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0073, 0, 0, 0, 0, 0.1375, 0, 0, 0, 0.85, 0, 0.1094, 0, 0, 0, 0, 0.0877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8217, 0, 0, 0, 0, 0.284, 0, 0, 0, 0.63, 1.58, 0, 0, 0, 0, 0, 0.985, 0.222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0578, 0, 0, 0, 0, 0.1025, 0, 0, 0, 0, 0, 0, 0, 1.02, 0, 0.1203, 0, 0, 0.34, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0.4813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2936, 0, 0, 0, 0, 0, 0.0105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1986, 0, 0, 0, 0, 0, 0, 0, 0.34, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 0.1409, 0, 0, 0.858, 0, 0, 0, 0, 0, 0, 0.8275, 0, 0, 1.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0, 0, 0, 0.0137, 0, 0, 0.685, 0, 0, 0, 0, 0, 0, 0, 0.1619, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1586, 0, 0, 0, 0.8083, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 2.3741, 0, 0.0739, 0, 0, 0, 0, 0, 0, 0.1152, 0.155, 0, 0, 0.1, 0, 0, 0.418, 0, 0, 0, 0, 1.17, 0, 0, 0.0244, 0, 0.2483, 0, 0, 0.046, 0.4032, 0, 0, 0, 0, 0, 0, 5.45, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6683, 0, 0, 0, 0, 0.0173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.034, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0.0948, 0.1168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1992, 0, 0, 0, 0, 0, 0, 0, 0.2229, 0, 0, 0, 0, 0, 0, 0, 0, 0.2026, 0, 0, 0, 0, 0, 0, 5.0733, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1767, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2338, 0, 0, 0, 0.114, 0, 0, 0, 0, 0, 0.1482, 0, 0, 0, 0, 0, 0.0104, 0, 0, 0, 0, 0.2037, 0, 0.1609, 0, 0, 0.0481, 0.0525, 0.0431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.103, 0, 0.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07, 0, 0, 0, 0.38, 0, 0, 0.1209, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0.0613, 0, 0, 0, 0, 0.0714, 0, 0, 0, 0, 0, 0, 0.075, 1.02, 0, 0.1203, 0.1075, 0, 2.3833, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0.2943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1112, 0, 0, 0, 0.0423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.325, 0, 0.765, 0, 0, 0, 0, 1.03, 0.1571, 0, 0, 0.2035, 0, 0, 0.0914, 0, 0, 0, 0, 0, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0674, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0,acq
0, 0.1032, 0, 0, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0, 0, 0, 0.0122, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0.1694, 0.0788, 0, 0, 0, 0.0586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26, 0, 0, 0, 0, 0.0473, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0.315, 0, 1.314, 0, 0, 0, 0.093, 0, 0, 0, 0, 0.1306, 0, 0, 0, 0, 0.1892, 0, 0, 0, 0.204, 0.0552, 0.091, 0, 0, 0, 0,acq
0, 0.0457, 0, 0, 0, 0, 0, 0, 3.1067, 0, 0, 0, 0, 0, 0, 0.0303, 0, 0.3783, 0, 0, 0, 0.1482, 0, 0, 0, 0, 0, 0.0131, 0, 0, 6.83, 0, 0, 0, 0, 0, 0.85, 0.0613, 0, 0, 0, 0, 0.2433, 0.0511, 0, 0, 0, 0.4186, 0, 0, 0, 0, 0, 0, 0, 0.4683, 0, 0, 0, 0, 0, 0, 0, 0, 1.89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0, 0, 0, 0, 0, 0, 0, 1.67, 0, 0, 0.1686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0803, 0, 0.64, 2.89, 0, 0,acq
0, 0.0904, 0, 0.114, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0.0311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0174, 0, 0, 0, 0, 0, 0, 0.1573, 0, 0, 0, 0, 0, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.961, 0, 0, 0, 0, 0, 0.3183, 0, 0, 0, 0, 0, 0, 0, 0.1686, 0, 0, 0.0231, 0, 0, 0, 0, 0, 0, 0, 1.02, 0.078, 0, 0, 0, 0.68, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0133, 0, 0, 0, 0, 0, 0, 0.0791, 0.2586, 0, 0, 0.11, 0, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0, 0.0514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03, 0, 1.26, 0, 0.1506, 0, 0, 0.0459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0, 0, 0.0674, 0, 2.04, 0, 0.0803, 0, 0, 6.4433, 0, 0,acq
0, 0.0343, 0, 0.646, 0, 0, 0, 0, 0, 0, 0, 0, 0.1357, 0, 0, 0.088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0124, 0, 0, 0, 0, 0, 0, 0.1064, 0.1364, 0, 0.1029, 0, 0.0615, 0, 0.0933, 0, 0.0371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0.0739, 0.0936, 0, 0, 0.1158, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0.3006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05, 0, 0, 0,acq
0, 0.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0116, 0, 0, 0, 0, 0, 0, 0, 0.0679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.37, 0, 0, 0, 0.0905, 0.0332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 0, 5.45, 0.0661, 0.0559, 1.515, 0, 0, 0, 0, 0.0717, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0, 0, 0.075, 0, 0, 0.04, 0.112, 0, 2.3833, 0.0917, 0,acq
0, 0.1021, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0.14, 0, 0, 0, 0.0831, 0, 0, 0, 0, 0, 0.1464, 0, 0, 0, 0, 1.0467, 0.0081, 0, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.843, 0.0452, 0.0317, 0, 0, 0, 0.35, 0, 0, 0, 0, 0, 2.07, 0.0943, 0, 0, 0.4106, 0, 0, 0.1886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3133, 0, 0, 0, 0, 0, 0.043, 0, 0.1686, 0, 0, 0.1136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0994, 0, 0, 1.02, 0.0572, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1545, 0, 0, 0, 0, 0.4433, 0.0069, 0, 0, 0, 3.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1233, 0, 0.0969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 4.14, 0, 0, 0, 0.2841, 0, 0, 0.0459, 0, 0, 0, 0, 0, 0.0791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0973, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0.2767, 6.8233, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28, 0, 0, 0, 0, 0, 0.0088, 0, 0, 0, 0, 0, 0, 0.1573, 0, 0, 0, 0.0538, 0.0615, 0, 0, 0, 0.0423, 0, 0, 0, 0.1986, 0, 0, 0, 0, 0, 0, 0, 1.0567, 0, 0, 0, 0, 0, 0, 2.07, 0, 0, 0, 0, 0, 0.033, 0, 0, 6.885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.262, 0, 0, 0, 0.0613, 0, 0.8771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.266, 0, 0, 0, 2.3833, 0, 0,acq
0, 0.0418, 0, 0.162, 0, 0, 0, 0, 0.4433, 0, 0, 0, 0.2593, 0, 0, 0.0311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0212, 0, 0, 3.535, 0, 0, 0, 0, 0.71, 0, 0.0497, 0.3863, 0.0758, 0, 0, 0, 0.1397, 0, 0, 0, 0, 0, 0, 0, 0.0624, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 0.1759, 0, 0, 0, 0.09, 0.242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1957, 0, 0.1813, 0.1444, 0, 0, 0.46, 0, 0, 0, 0, 0, 0.1227, 0, 0.0335, 0.646, 0, 0, 1.72,acq
0, 0.0443, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0.14, 0, 0, 0, 0.114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0261, 0, 0, 0, 0, 0, 0, 0, 0.1386, 0, 0, 0, 0.0431, 0, 0, 0, 0.0371, 0, 0, 0, 0, 0, 0, 0, 0, 0.1357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07, 0, 0, 0, 0, 0, 0.1535, 0, 0, 0, 0, 0.231, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0.1686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2221, 0, 0, 0.04, 0, 0, 2.9467, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0051, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0.0563, 0, 0, 0, 0, 0.0371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.205, 0, 0, 0, 0, 0.0793, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 3.2714, 0, 0, 0.0539, 0, 0, 0, 0, 0, 0, 0, 0, 0.136, 0, 0, 0, 0, 0, 0,acq
